elapsed_time_s,speed_px_s,flow_x_px,flow_y_px
1755442506423.0029,-2.5652,-0.9346,2.7301
1755442506795.7683,-6.0037,-1.9098,6.3001
1755442507031.5894,-3.5698,-1.0919,3.7330
1755442507285.4197,-3.3446,-1.0872,3.5168
1755442507552.2285,-4.1108,-1.3397,4.3236
1755442507918.1501,-4.6014,-1.4973,4.8389
1755442508160.0259,-3.4720,-1.1640,3.6619
1755442508416.7832,-2.6361,-0.7354,2.7367
1755442508671.3662,-3.7763,-1.0959,3.9321
1755442509031.7673,-4.5199,-1.5081,4.7648
1755442509279.6047,-2.7001,-0.9027,2.8470
1755442510182.5920,-8.0022,-2.4274,8.3623
1755442510427.6863,-2.8700,-0.9078,3.0101
1755442510672.4475,-3.5274,-1.0779,3.6885
1755442510926.7363,-3.0680,-0.9551,3.2132
1755442511064.3040,-1.7904,-0.5493,1.8728
1755442511435.1497,-6.0294,-1.9623,6.3407
1755442511687.3750,-2.9886,-0.8265,3.1008
1755442511937.5544,-3.0153,-0.9425,3.1592
1755442512183.1401,-3.1955,-1.0187,3.3539
1755442512475.5962,-2.6344,-0.8111,2.7565
1755442512847.6504,-6.0621,-1.9093,6.3556
1755442513107.2104,-3.4045,-1.0363,3.5587
1755442513363.1846,-2.9497,-0.9305,3.0930
1755442513624.4817,-4.0362,-1.2313,4.2198
1755442513985.2468,-4.7981,-1.3777,4.9920
1755442514255.6174,-3.0949,-0.9653,3.2420
1755442514508.1946,-4.3262,-1.3360,4.5278
1755442514770.2869,-2.9631,-0.9630,3.1156
1755442515133.9932,-4.5326,-1.3563,4.7312
1755442515393.0220,-3.2994,-1.0312,3.4568
1755442515664.3022,-4.5874,-1.4824,4.8210
1755442515912.1245,-3.0275,-0.9079,3.1607
1755442516191.1440,-3.0071,-0.9441,3.1519
1755442516428.2048,-3.1264,-0.8658,3.2441
1755442516692.3137,-4.2982,-1.4253,4.5283
1755442516959.1816,-3.1078,-0.9490,3.2495
1755442517207.9836,-3.1299,-1.1033,3.3187
1755442517467.7844,-2.9986,-0.8895,3.1278
1755442517716.5088,-4.4321,-1.2759,4.6121
1755442517975.1343,-2.7664,-0.8999,2.9091
1755442518222.1003,-3.2701,-1.0556,3.4362
1755442518468.3633,-3.0563,-0.9520,3.2011
1755442518841.5164,-5.8963,-1.8696,6.1856
1755442519094.9900,-3.2098,-0.8856,3.3297
1755442519355.5203,-3.0528,-0.9267,3.1903
1755442519618.5583,-3.3351,-1.0808,3.5059
1755442519987.0237,-5.5308,-1.8425,5.8296
1755442520223.4780,-3.0282,-0.8441,3.1436
1755442520486.5701,-3.0809,-1.0522,3.2556
1755442520738.4114,-3.1546,-0.9827,3.3041
1755442521104.3718,-5.8760,-1.7714,6.1372
1755442521245.8965,-1.8577,-0.7069,1.9876
1755442521497.8682,-3.0028,-0.9438,3.1476
1755442521739.8865,-3.0350,-0.9647,3.1847
1755442521997.0122,-3.2006,-0.9194,3.3301
1755442522362.3452,-4.2508,-1.3286,4.4536
1755442522618.4504,-4.4084,-1.3502,4.6105
1755442522874.6689,-3.0917,-0.9028,3.2208
1755442523142.7742,-3.2018,-0.9995,3.3542
1755442523512.1968,-5.7685,-1.8429,6.0557
1755442523766.7839,-3.2031,-0.9940,3.3537
1755442524018.6719,-2.9954,-0.8482,3.1131
1755442524279.4900,-3.0362,-0.9357,3.1771
1755442524654.1152,-5.8667,-1.8108,6.1398
1755442524901.3684,-3.2042,-1.0503,3.3719
1755442525161.3257,-3.1909,-0.9346,3.3250
1755442525403.2305,-2.9283,-0.9615,3.0821
1755442525666.4094,-2.9850,-0.8889,3.1145
1755442526023.1755,-5.5088,-1.7854,5.7909
1755442526276.6372,-2.9983,-0.9031,3.1314
1755442526533.6892,-3.1201,-0.9378,3.2580
1755442526792.2329,-3.0735,-0.9690,3.2226
1755442527154.4290,-5.7422,-1.8003,6.0178
1755442527410.0820,-3.3570,-1.0346,3.5128
1755442527664.5579,-3.3287,-1.0108,3.4788
1755442527922.3740,-2.9890,-0.9613,3.1398
1755442528192.0586,-4.3400,-1.3873,4.5564
1755442528432.7122,-3.1496,-0.9688,3.2952
1755442528687.4568,-3.0469,-0.8648,3.1672
1755442528947.8264,-3.0669,-0.8967,3.1953
1755442529206.8511,-3.2804,-1.0112,3.4328
1755442529481.8154,-4.3809,-1.4651,4.6194
1755442529755.1538,-2.9617,-0.8929,3.0934
1755442529998.4946,-2.9326,-0.8710,3.0592
1755442530246.3943,-4.3639,-1.3453,4.5665
1755442530498.9448,-3.1837,-0.9122,3.3118
1755442530854.6484,-4.4202,-1.3571,4.6239
1755442531107.9563,-3.2236,-0.9736,3.3674
1755442531365.9714,-3.1108,-0.9491,3.2524
1755442531617.8003,-4.3289,-1.3581,4.5369
1755442531972.3516,-4.4939,-1.4221,4.7135
1755442532223.4712,-2.9346,-0.9209,3.0757
1755442532479.5164,-3.0034,-0.9259,3.1429
1755442532737.4036,-3.1963,-1.0080,3.3515
1755442532984.4055,-4.5273,-1.3944,4.7372
1755442533354.3718,-4.5810,-1.4568,4.8071
1755442533592.5820,-2.9100,-0.9284,3.0545
1755442533855.9104,-3.0434,-0.9631,3.1921
1755442534126.9246,-4.3723,-1.3549,4.5774
1755442534485.8857,-4.2347,-1.2790,4.4236
1755442534732.3748,-3.1486,-1.0364,3.3148
1755442534985.4919,-3.0210,-0.8342,3.1340
1755442535238.2771,-4.6647,-1.4369,4.8810
1755442535501.8093,-3.3737,-1.0014,3.5192
1755442535864.2976,-4.4677,-1.3454,4.6659
1755442536122.4790,-3.0653,-0.8890,3.1916
1755442536376.9290,-4.2592,-1.3228,4.4599
1755442536524.2542,-1.8256,-0.6305,1.9314
1755442536797.3137,-3.1093,-0.9349,3.2468
1755442537161.3516,-4.3455,-1.3524,4.5511
1755442537425.8020,-4.5107,-1.4765,4.7462
1755442537687.7812,-3.0176,-0.8427,3.1331
1755442537946.4004,-2.9868,-0.8453,3.1041
1755442538208.2529,-4.3583,-1.3352,4.5582
1755442538466.5667,-2.9493,-0.9149,3.0880
1755442538728.5513,-3.0898,-0.9163,3.2228
1755442538985.7007,-3.1825,-0.9211,3.3131
1755442539246.5464,-4.5465,-1.4543,4.7734
1755442539642.5889,-4.5397,-1.3952,4.7493
1755442539890.4746,-3.1957,-1.0256,3.3563
1755442540142.3887,-4.3952,-1.3734,4.6048
1755442540396.7754,-3.0574,-1.0567,3.2349
1755442540757.2922,-4.4520,-1.3285,4.6460
1755442541001.6926,-3.0568,-1.0637,3.2366
1755442541146.4456,-1.8544,-0.5351,1.9301
1755442541392.2534,-4.5859,-1.3955,4.7935
1755442541651.9172,-2.8826,-0.9372,3.0311
1755442542021.0107,-4.4901,-1.3496,4.6886
1755442542264.5874,-3.0639,-0.8138,3.1701
1755442542518.1421,-3.1771,-1.0070,3.3328
1755442542770.7461,-4.3816,-1.4328,4.6099
1755442543148.4250,-4.4653,-1.5280,4.7195
1755442543400.3464,-3.1068,-0.8704,3.2264
1755442543684.6838,-4.7592,-1.4994,4.9898
1755442543934.3640,-3.2505,-1.0701,3.4221
1755442544205.7502,-2.9970,-0.9962,3.1583
1755442544490.1580,-4.4857,-1.4255,4.7068
1755442544747.1162,-3.2080,-1.0138,3.3644
1755442544993.4919,-3.1957,-0.9588,3.3364
1755442545253.7336,-3.0645,-0.9108,3.1970
1755442545629.8811,-5.8533,-2.0181,6.1915
1755442545878.1794,-3.0929,-0.9284,3.2292
1755442546136.8862,-3.2124,-0.9872,3.3606
1755442546390.8210,-2.9524,-1.0525,3.1344
1755442546764.6621,-5.7844,-1.7810,6.0524
1755442547021.8811,-3.1240,-1.0127,3.2841
1755442547288.5396,-3.1566,-1.0133,3.3153
1755442547534.0222,-4.4018,-1.4058,4.6208
1755442547939.2419,-4.4594,-1.3709,4.6654
1755442548199.3562,-3.0947,-1.0359,3.2635
1755442548448.1709,-4.3537,-1.3310,4.5526
1755442548697.0762,-3.0832,-0.9188,3.2172
1755442549071.8940,-4.5205,-1.4062,4.7342
1755442549325.2593,-3.2534,-1.0899,3.4311
1755442549580.4814,-4.4926,-1.4774,4.7293
1755442549829.6560,-2.8852,-0.8341,3.0033
1755442550212.5698,-4.3265,-1.4454,4.5616
1755442550475.5640,-4.5334,-1.3856,4.7404
1755442550739.3550,-3.1304,-0.9689,3.2769
1755442550998.8923,-3.0743,-1.0225,3.2399
1755442551371.9900,-5.8332,-1.8350,6.1151
1755442551627.7617,-3.0724,-0.9179,3.2066
1755442551890.2659,-3.0006,-0.9559,3.1492
1755442552139.1252,-2.9505,-0.9636,3.1039
1755442552516.7656,-5.8543,-1.9416,6.1678
1755442552769.1660,-2.9748,-0.9442,3.1211
1755442553026.4080,-2.9510,-0.9235,3.0922
1755442553276.8589,-3.3911,-1.0348,3.5454
1755442553653.4370,-4.4280,-1.4140,4.6483
1755442553912.5750,-4.4878,-1.3904,4.6982
1755442554161.8230,-2.8862,-0.9459,3.0372
1755442554414.4048,-3.1307,-0.9380,3.2682
1755442554804.1208,-5.9602,-1.8945,6.2541
1755442555075.4844,-3.0796,-0.9523,3.2234
1755442555229.5618,-1.8124,-0.5398,1.8911
1755442555482.7705,-4.4093,-1.3545,4.6126
1755442555733.1880,-3.2320,-1.0016,3.3836
1755442556001.1968,-3.2545,-0.9289,3.3845
1755442556266.4373,-2.8842,-1.0504,3.0696
1755442556515.3457,-4.3802,-1.2717,4.5611
1755442556771.6375,-2.8475,-0.8611,2.9748
1755442557027.1956,-3.0483,-0.8943,3.1768
1755442557402.8960,-5.7871,-1.8285,6.0691
1755442557659.7832,-3.5077,-1.0296,3.6556
1755442557924.6130,-2.6891,-0.8582,2.8227
1755442558072.3171,-1.8491,-0.5864,1.9398
1755442558324.9314,-4.5180,-1.4139,4.7341
1755442558689.5574,-4.5289,-1.4204,4.7464
1755442558951.6116,-3.5699,-1.1486,3.7501
1755442559209.2930,-2.6646,-0.8247,2.7893
1755442559473.4934,-4.4542,-1.3303,4.6486
1755442559861.1321,-4.5486,-1.4595,4.7770
1755442560131.5720,-3.4007,-1.0895,3.5709
1755442560408.6602,-3.8641,-1.2341,4.0564
1755442560666.8242,-3.0907,-0.9528,3.2343
1755442561041.3787,-5.7070,-1.6913,5.9523
1755442561291.4185,-3.5353,-1.1768,3.7260
1755442561541.0442,-2.6456,-0.8749,2.7865
1755442561784.5359,-3.4920,-1.1511,3.6768
1755442562040.5383,-2.6951,-0.9090,2.8443
1755442562440.5774,-5.9215,-1.9098,6.2218
1755442562694.3469,-2.9350,-0.8760,3.0630
1755442562945.9641,-3.5530,-0.9522,3.6784
1755442563200.0232,-4.1115,-1.2670,4.3023
1755442563602.3037,-4.5826,-1.3875,4.7880
1755442563855.9875,-4.5445,-1.5083,4.7882
1755442564375.0767,-4.3848,-1.4249,4.6105
1755442564775.6331,-5.7844,-1.8544,6.0744
1755442565059.7483,-2.9991,-0.9260,3.1388
1755442565222.8589,-1.8060,-0.5124,1.8773
1755442565492.6509,-4.1408,-1.3299,4.3491
1755442565747.4807,-3.4117,-0.9847,3.5510
1755442566118.2476,-4.5070,-1.4878,4.7462
1755442566393.9929,-4.0150,-1.2238,4.1974
1755442566651.7725,-3.6339,-1.1269,3.8046
1755442566906.4238,-3.0742,-0.9605,3.2208
1755442567172.8777,-3.9718,-1.2662,4.1688
1755442567421.1692,-3.5379,-0.9730,3.6693
1755442567684.7131,-2.9987,-0.8940,3.1292
1755442567961.7271,-4.0114,-1.3496,4.2324
1755442568238.3230,-3.4449,-1.0507,3.6015
1755442568634.0535,-4.4409,-1.2990,4.6270
1755442568917.8167,-4.3291,-1.3171,4.5250
1755442569175.3904,-2.6961,-1.1083,2.9150
1755442569433.2407,-3.4732,-1.0352,3.6242
1755442569812.5920,-5.8838,-1.8086,6.1555
1755442570320.1121,-7.2134,-2.3334,7.5814
1755442570925.1973,-8.3237,-2.4959,8.6898
1755442571190.7793,-2.6099,-0.9282,2.7700
1755442571443.4360,-3.4168,-1.1448,3.6035
1755442571727.6841,-4.5033,-1.3632,4.7051
1755442572127.7422,-4.4608,-1.3586,4.6631
1755442572381.9707,-4.0212,-1.3428,4.2394
1755442572639.3281,-3.6112,-1.1668,3.7950
1755442572895.4414,-2.9977,-0.9140,3.1340
1755442573284.4592,-3.9211,-1.2057,4.1023
1755442573540.4011,-4.9608,-1.4438,5.1666
1755442573785.7122,-3.0464,-0.9305,3.1854
1755442574044.3472,-2.5705,-0.8069,2.6942
1755442574415.4070,-5.6941,-1.7721,5.9635
1755442574669.9194,-3.5762,-1.0135,3.7170
1755442574913.1089,-3.0190,-0.9271,3.1581
1755442575170.1006,-3.0792,-0.9320,3.2172
1755442575428.6968,-3.2179,-0.9788,3.3635
1755442575802.7336,-5.8653,-1.7570,6.1228
1755442576068.3386,-2.6049,-0.8309,2.7342
1755442576323.2532,-3.5382,-1.1623,3.7242
1755442576575.4441,-3.0387,-0.9506,3.1839
1755442576943.4485,-5.6548,-1.8823,5.9599
1755442577190.7271,-3.2290,-0.8890,3.3492
1755442577335.9341,-1.6060,-0.5767,1.7064
1755442577587.6128,-3.9712,-1.3139,4.1829
1755442577839.2441,-2.1297,-0.6853,2.2373
1755442578198.9038,-6.0735,-2.0271,6.4029
1755442578455.6545,-2.5234,-0.8223,2.6540
1755442578715.4700,-3.5083,-1.0492,3.6619
1755442578965.9375,-3.0126,-0.9984,3.1737
1755442579335.5820,-5.8504,-1.7911,6.1184
1755442579587.7969,-3.0431,-0.9069,3.1754
1755442579866.8535,-3.1467,-0.9760,3.2946
1755442580130.3499,-4.3431,-1.4007,4.5634
1755442580506.5767,-4.5589,-1.4358,4.7796
1755442580771.0354,-3.1009,-0.9454,3.2418
1755442581041.8447,-4.5354,-1.4317,4.7560
1755442581314.7781,-3.0927,-0.9451,3.2339
1755442581702.1030,-5.9386,-1.8976,6.2344
1755442581977.7520,-2.9887,-0.9055,3.1229
1755442582235.2905,-3.0485,-0.9709,3.1994
1755442582482.7961,-4.3538,-1.3512,4.5587
1755442582852.5305,-4.4313,-1.4471,4.6616
1755442583105.9070,-2.9175,-1.0379,3.0966
1755442583361.5281,-3.0431,-0.8026,3.1472
1755442583617.9092,-4.4938,-1.4640,4.7263
1755442583995.4736,-4.4978,-1.3917,4.7082
1755442584279.2612,-3.0803,-1.0396,3.2510
1755442584549.9241,-4.4663,-1.4318,4.6902
1755442584833.1062,-2.9160,-0.9144,3.0560
1755442585224.0913,-5.9075,-1.8783,6.1989
1755442585493.6687,-3.1620,-0.9790,3.3101
1755442585765.3303,-4.5217,-1.4227,4.7402
1755442586042.0801,-3.1215,-1.0088,3.2805
1755442586426.5432,-6.0158,-1.9797,6.3332
1755442586708.8948,-3.0077,-0.8841,3.1349
1755442586841.0518,-1.7985,-0.7214,1.9378
1755442587101.1677,-3.0933,-0.8815,3.2165
1755442587356.4087,-4.4763,-1.4590,4.7081
1755442587726.3662,-4.4066,-1.3735,4.6157
1755442587984.2366,-3.1696,-0.9801,3.3176
1755442588253.0752,-4.4819,-1.3768,4.6886
1755442588503.5610,-3.2805,-1.0848,3.4552
1755442588872.3369,-4.5529,-1.4270,4.7713
1755442589123.5110,-3.0345,-0.9344,3.1751
1755442589376.7595,-4.3702,-1.4122,4.5927
1755442589659.9614,-3.2727,-1.0316,3.4314
1755442590028.1218,-4.7354,-1.5037,4.9684
1755442590276.9812,-3.0431,-0.9494,3.1878
1755442590551.4077,-4.6016,-1.4774,4.8330
1755442590808.6909,-3.1429,-0.8785,3.2634
1755442591080.8508,-4.4293,-1.3435,4.6286
1755442591332.9114,-3.1898,-1.0306,3.3522
1755442591591.5544,-3.0990,-0.8550,3.2148
1755442591849.8867,-3.1150,-0.8997,3.2423
1755442592092.1411,-3.1090,-1.0469,3.2805
1755442592472.7605,-5.9936,-1.9199,6.2936
1755442592746.1265,-3.3102,-1.0752,3.4804
1755442593018.8918,-4.6166,-1.4959,4.8529
1755442593173.9873,-1.8821,-0.5923,1.9731
1755442593465.2090,-3.1871,-0.9485,3.3253
1755442593841.0864,-6.0267,-1.9348,6.3297
1755442594103.7734,-2.9425,-0.9907,3.1048
1755442594367.3767,-3.1646,-0.9589,3.3067
1755442594630.6775,-4.6341,-1.4214,4.8472
1755442594910.3022,-3.1452,-1.0867,3.3277
1755442595156.3867,-3.2251,-1.0239,3.3838
1755442595409.7322,-4.7418,-1.5628,4.9927
1755442595660.5481,-3.3100,-1.0596,3.4755
1755442595921.8704,-3.1369,-1.0366,3.3037
1755442596323.1831,-5.9251,-1.9640,6.2421
1755442596596.6157,-3.0246,-0.9041,3.1568
1755442596865.3501,-3.1890,-1.0573,3.3597
1755442597146.9927,-4.5893,-1.4023,4.7988
1755442597519.0049,-4.7617,-1.4845,4.9877
1755442597766.5813,-4.5456,-1.4942,4.7848
1755442598023.5342,-3.0229,-0.9995,3.1839
1755442598274.6492,-2.9015,-0.9292,3.0466
1755442598653.2034,-4.6453,-1.4797,4.8753
1755442598931.7803,-4.4980,-1.3519,4.6968
1755442599188.3857,-3.0252,-0.9176,3.1613
1755442599466.8254,-2.9960,-0.9395,3.1398
1755442599854.4341,-5.7756,-1.8866,6.0759
1755442600114.5532,-2.8841,-0.9506,3.0368
1755442600367.0344,-4.7941,-1.5568,5.0405
1755442600616.0723,-3.1271,-1.0137,3.2873
1755442600979.1782,-4.4777,-1.3854,4.6872
1755442601234.5259,-3.1280,-0.9904,3.2811
1755442601491.1946,-2.9719,-0.8843,3.1007
1755442601741.0039,-4.5256,-1.4154,4.7418
1755442602117.1743,-4.6533,-1.4683,4.8794
1755442602377.6833,-3.1173,-1.0212,3.2803
1755442602625.4668,-3.1361,-1.0112,3.2951
1755442602875.4329,-4.5235,-1.3743,4.7277
1755442603259.9497,-4.5957,-1.4179,4.8095
1755442603518.2422,-3.0278,-0.9062,3.1605
1755442603771.2957,-3.1740,-1.0705,3.3497
1755442604017.8652,-4.6964,-1.4501,4.9152
1755442604395.1604,-4.6240,-1.4975,4.8604
1755442604671.6379,-4.6255,-1.5118,4.8663
1755442604921.3672,-3.1458,-0.9495,3.2860
1755442605189.6577,-3.0256,-0.9477,3.1705
1755442605556.9961,-4.5101,-1.4786,4.7463
1755442605844.3359,-4.5810,-1.4554,4.8067
1755442606117.8926,-3.0173,-0.8773,3.1423
1755442606397.9226,-4.6134,-1.5022,4.8518
1755442606814.9956,-6.1252,-1.8886,6.4098
1755442607064.9092,-3.0046,-1.0296,3.1761
1755442607313.4817,-3.1154,-0.9122,3.2462
1755442607572.2590,-2.9495,-0.9896,3.1111
1755442607979.2478,-5.9234,-1.9047,6.2221
1755442608244.8984,-3.0890,-1.0207,3.2533
1755442608513.0928,-4.4712,-1.3891,4.6820
1755442608775.1252,-3.2626,-1.0104,3.4155
1755442609146.4585,-4.6651,-1.4656,4.8899
1755442609404.9517,-3.0563,-0.9548,3.2020
1755442609654.0237,-4.4424,-1.4723,4.6800
1755442609912.2793,-2.9402,-0.9426,3.0876
1755442610282.5432,-4.6164,-1.5043,4.8554
1755442610544.9951,-4.5989,-1.4131,4.8111
1755442610797.9707,-3.0458,-1.0706,3.2285
1755442611067.8130,-3.0939,-0.8616,3.2117
1755442611438.0259,-6.1073,-1.9185,6.4015
1755442611687.2461,-3.1190,-1.0630,3.2952
1755442611976.8411,-3.1636,-0.8816,3.2841
1755442612230.2207,-3.1396,-1.0216,3.3017
1755442612601.0034,-6.1286,-1.8906,6.4136
1755442612846.2122,-3.1708,-0.9380,3.3066
1755442613102.6487,-3.0111,-0.9328,3.1523
1755442613360.0715,-3.2141,-1.0563,3.3833
1755442613734.7871,-5.8803,-1.9271,6.1880
1755442613983.2625,-3.1581,-0.9319,3.2927
1755442614252.6406,-2.8857,-0.8697,3.0139
1755442614506.8882,-4.5582,-1.4170,4.7733
1755442614884.4563,-4.9829,-1.4593,5.1922
1755442615129.8472,-2.8859,-1.0120,3.0582
1755442615285.8408,-1.4721,-0.3873,1.5222
1755442615545.8271,-4.7045,-1.3895,4.9054
1755442615789.8259,-3.0603,-0.9954,3.2181
1755442616181.4402,-4.7463,-1.4414,4.9603
1755442616448.3472,-2.9887,-1.0207,3.1582
1755442616711.5938,-4.5743,-1.3804,4.7781
1755442616969.0916,-3.5060,-1.0699,3.6656
1755442617346.1326,-5.4932,-1.7253,5.7577
1755442617599.9956,-3.3261,-1.0366,3.4838
1755442617854.6680,-3.1375,-1.0006,3.2932
1755442618106.6904,-3.4983,-0.9593,3.6275
1755442618357.2722,-2.8727,-0.9145,3.0147
1755442618727.4109,-5.6915,-1.8072,5.9716
1755442618976.9680,-3.5926,-1.1770,3.7805
1755442619474.9326,-5.7302,-1.7521,5.9920
1755442619721.6382,-3.6190,-1.0948,3.7810
1755442619994.4006,-4.1130,-1.3132,4.3176
1755442620250.4968,-3.1048,-0.9887,3.2585
1755442620518.3218,-3.5504,-1.0339,3.6978
1755442620767.6846,-2.7064,-0.9351,2.8633
1755442621024.7664,-4.5159,-1.5468,4.7735
1755442621410.0977,-4.9495,-1.4308,5.1522
1755442621682.8848,-2.5856,-0.8983,2.7372
1755442621950.8420,-4.5305,-1.4666,4.7620
1755442622198.7856,-3.5271,-1.0834,3.6897
1755442622567.3608,-4.5547,-1.3893,4.7619
1755442622822.8284,-3.8048,-1.2329,3.9995
1755442623074.1101,-2.9755,-0.9456,3.1221
1755442623325.5959,-3.5510,-1.0822,3.7123
1755442623705.8135,-3.9955,-1.3238,4.2091
1755442624102.5347,-3.3429,-1.0530,3.5048
1755442624351.3899,-2.6585,-0.9914,2.8373
1755442624623.9512,-3.4864,-1.2382,3.6997
1755442624998.8694,-5.9184,-1.8767,6.2088
1755442625277.8108,-2.7373,-0.8648,2.8707
1755442625523.3779,-4.5489,-1.3571,4.7470
1755442625781.4541,-2.1217,-0.5553,2.1932
1755442626170.9722,-5.8787,-1.9593,6.1966
1755442626438.6450,-2.6231,-0.9439,2.7877
1755442626704.1062,-4.7593,-1.5324,4.9999
1755442626981.5347,-3.4326,-0.9872,3.5717
1755442627377.6042,-5.6850,-1.9168,5.9995
1755442627638.7161,-2.6089,-0.8620,2.7477
1755442627901.3989,-4.4404,-1.4125,4.6596
1755442628508.2825,-8.3015,-2.4313,8.6502
1755442628776.4487,-2.6886,-0.8858,2.8308
1755442629017.8682,-3.6146,-1.1016,3.7787
1755442629277.5015,-2.7339,-0.8847,2.8735
1755442629646.4668,-6.0913,-1.8722,6.3725
1755442629896.9346,-3.5640,-1.1498,3.7449
1755442630149.6614,-3.1552,-0.9353,3.2909
1755442630386.3530,-2.6090,-0.8458,2.7426
1755442630649.9727,-3.4364,-1.1774,3.6326
1755442631019.1235,-5.9777,-1.8464,6.2563
1755442631299.0950,-2.6696,-0.8864,2.8129
1755442631552.4812,-4.4520,-1.3466,4.6512
1755442631800.8352,-3.3124,-1.0865,3.4861
1755442632064.0513,-2.7395,-0.9636,2.9040
1755442632320.8413,-3.5271,-1.0793,3.6885
1755442632582.2556,-3.1619,-1.0315,3.3259
1755442632840.1965,-3.9230,-1.2688,4.1231
1755442633082.0750,-3.6532,-1.1287,3.8236
1755442633463.0752,-5.4090,-1.6325,5.6500
1755442633714.6997,-1.6841,-0.6730,1.8136
1755442633972.2239,-4.5474,-1.4088,4.7606
1755442634230.1460,-3.6190,-1.1672,3.8026
1755442634623.8027,-4.6087,-1.4177,4.8218
1755442634890.1274,-4.5675,-1.3525,4.7635
1755442635173.7773,-4.0426,-1.4309,4.2884
1755442635459.6609,-3.4715,-1.1439,3.6551
1755442635837.0886,-4.6440,-1.3852,4.8462
1755442636123.1677,-4.3271,-1.2694,4.5094
1755442636386.9668,-3.0576,-1.0234,3.2243
1755442636663.7957,-4.5899,-1.4482,4.8130
1755442637098.6965,-5.8469,-1.8952,6.1464
1755442637359.5815,-3.1441,-0.9641,3.2886
1755442637631.3872,-3.1689,-1.0040,3.3242
1755442637885.1772,-3.2243,-1.0191,3.3815
1755442638271.4731,-5.8315,-1.8702,6.1241
1755442638517.3577,-3.1678,-0.9833,3.3169
1755442638774.5398,-3.0343,-0.9623,3.1832
1755442639028.3311,-4.4484,-1.4919,4.6920
1755442639278.4185,-3.1083,-0.9052,3.2375
1755442639644.3496,-4.6290,-1.4022,4.8367
1755442639891.5903,-3.1903,-1.0017,3.3439
1755442640153.1472,-3.2085,-1.0001,3.3608
1755442640397.2346,-4.4720,-1.4513,4.7016
1755442640770.1238,-4.4831,-1.4194,4.7024
1755442641013.0259,-3.2915,-1.0513,3.4553
1755442641273.6863,-3.0056,-0.9908,3.1647
1755442641529.3420,-4.3946,-1.3610,4.6006
1755442641889.9805,-4.4985,-1.3403,4.6939
1755442642153.0872,-3.0440,-1.0384,3.2163
1755442642404.4666,-3.2431,-1.0356,3.4044
1755442642659.0017,-3.1948,-0.9324,3.3281
1755442643053.3320,-5.8460,-1.8712,6.1381
1755442643307.1509,-3.0026,-0.9778,3.1578
1755442643557.4988,-4.5428,-1.4020,4.7542
1755442643808.0190,-3.1621,-0.8938,3.2860
1755442644183.2063,-4.3971,-1.4634,4.6342
1755442644443.1514,-3.1183,-1.0109,3.2780
1755442644694.7168,-4.4312,-1.3417,4.6299
1755442644949.0571,-3.0178,-0.9832,3.1739
1755442645319.0173,-4.5162,-1.4163,4.7331
1755442645586.3420,-3.1452,-0.9191,3.2768
1755442645854.4136,-4.5332,-1.4020,4.7451
1755442646096.5164,-2.9352,-0.9267,3.0780
1755442646470.2576,-4.7283,-1.4849,4.9560
1755442646717.8220,-3.1024,-0.9863,3.2554
1755442646965.8784,-4.7655,-1.4644,4.9854
1755442647221.8784,-3.0968,-0.9697,3.2451
1755442647599.7539,-4.5173,-1.3758,4.7221
1755442647842.6423,-3.0270,-0.9578,3.1749
1755442648101.1655,-4.7041,-1.5152,4.9421
1755442648351.6475,-3.2426,-1.0734,3.4157
1755442648729.7502,-4.5625,-1.4840,4.7978
1755442648998.8296,-4.4719,-1.4462,4.6999
1755442649251.6072,-3.1226,-1.0253,3.2867
1755442649513.1106,-3.0850,-0.8949,3.2122
1755442649904.1672,-5.8052,-1.7983,6.0774
1755442650153.1873,-3.1900,-1.0088,3.3457
1755442650415.3398,-3.0735,-0.9183,3.2078
1755442650672.3894,-2.9529,-0.9488,3.1016
1755442651039.8562,-5.7966,-1.8548,6.0861
1755442651339.2551,-3.1159,-0.8456,3.2286
1755442651614.8862,-4.6120,-1.4493,4.8344
1755442651866.9045,-3.0768,-0.9610,3.2234
1755442652287.9912,-6.0476,-1.9094,6.3419
1755442652545.9739,-3.0677,-1.0098,3.2296
1755442652792.0974,-3.0103,-1.0124,3.1760
1755442653050.2026,-4.6446,-1.4465,4.8647
1755442653338.9319,-3.1519,-0.9760,3.2996
1755442653610.2075,-3.0291,-0.9064,3.1619
1755442653860.9124,-4.4257,-1.4074,4.6441
1755442654130.8926,-3.1595,-0.9924,3.3117
1755442654376.5256,-3.2627,-0.9880,3.4090
1755442654744.0020,-4.6573,-1.4357,4.8735
1755442655022.2781,-4.5790,-1.4428,4.8009
1755442655280.4402,-3.0851,-0.9563,3.2300
1755442655537.3328,-3.2247,-0.9312,3.3565
1755442655901.8213,-5.8962,-1.8963,6.1936
1755442656140.8232,-3.1230,-1.0821,3.3051
1755442656403.3259,-3.1324,-0.9157,3.2635
1755442656655.6233,-3.1265,-0.9661,3.2724
1755442656905.3115,-3.3960,-0.9601,3.5291
1755442657175.6162,-4.5371,-1.4525,4.7639
1755442657423.6213,-3.0820,-0.8155,3.1881
1755442657676.8965,-3.2980,-0.9747,3.4390
1755442657935.1565,-3.1670,-1.0746,3.3444
1755442658199.0029,-4.4365,-1.3785,4.6457
1755442658561.2561,-4.6999,-1.5022,4.9341
1755442658804.6577,-2.9659,-0.9620,3.1180
1755442659039.7979,-3.2159,-1.0096,3.3706
