elapsed_time_s,speed_px_s,flow_x_px,flow_y_px
3244.8887,15.7682,-11.0030,23.0770
3246.5088,14.8044,-10.3195,21.6503
3248.0934,16.2564,-11.1046,23.2440
3249.6803,16.1751,-11.0232,23.1812
3251.2679,15.3285,-10.4299,21.9874
3252.8470,15.3518,-10.4322,21.8819
3254.4452,16.1369,-11.0817,23.2882
3256.0245,16.4535,-11.2025,23.4466
3257.5994,15.6229,-10.5496,22.2266
3259.1935,15.8425,-10.8398,22.8098
3260.7803,15.1844,-10.3148,21.7764
3262.4034,15.8394,-11.0855,23.1951
3264.0025,15.8735,-10.9397,22.9053
3265.6081,14.8135,-10.2118,21.4805
3267.2089,15.8273,-10.8684,22.8871
3268.7984,14.7912,-10.1315,21.2159
3270.3775,16.0734,-10.8812,22.9311
3271.9547,15.2931,-10.3805,21.7723
3273.5334,15.9963,-10.8473,22.8045
3275.1068,15.3607,-10.3635,21.8338
3276.6987,16.0348,-10.9696,23.0481
3278.2780,14.9922,-10.1602,21.3866
3279.9061,15.8801,-11.1063,23.3479
3281.4964,16.1632,-11.0147,23.2253
3283.0823,14.9732,-10.2284,21.4293
3284.6675,16.2528,-11.0924,23.2535
3286.2599,16.0070,-10.9530,23.0160
3287.8505,15.4087,-10.5367,22.1297
3289.4333,16.2370,-11.0572,23.1994
3291.0286,15.2380,-10.4606,21.9432
3292.6173,16.3479,-11.1955,23.4345
3294.2054,15.4645,-10.5422,22.1819
3295.8224,15.9249,-11.0659,23.2512
3297.4174,16.5402,-11.3237,23.8281
3299.0519,16.0938,-11.2932,23.7587
3300.6533,16.1415,-11.1108,23.3388
3302.2619,15.3045,-10.5717,22.2325
3303.8821,16.0905,-11.1825,23.5512
3305.5155,16.0301,-11.2774,23.6294
3307.1227,16.0720,-11.1311,23.3108
3308.7216,16.3548,-11.2744,23.5937
3310.3114,15.4244,-10.5630,22.1303
3311.9017,16.4223,-11.2654,23.5605
3313.5199,16.3838,-11.4052,23.9338
3315.1075,15.8630,-10.8329,22.7358
3316.7182,16.6253,-11.5366,24.1653
3318.3056,15.4013,-10.5113,22.0746
3319.9084,16.2892,-11.2131,23.5778
3321.4848,15.2970,-10.3677,21.7715
3323.0814,16.5547,-11.3478,23.8713
3324.6679,15.3007,-10.4392,21.9144
3326.2604,15.9803,-10.9456,22.9755
3327.8544,16.6801,-11.4200,24.0100
3329.4265,15.2064,-10.2790,21.5832
3331.0165,16.3481,-11.2142,23.4507
3332.5910,16.0209,-10.8137,22.7892
3334.2054,16.0231,-11.1181,23.3567
3335.7933,16.6585,-11.3609,23.8880
3337.3853,15.6668,-10.6916,22.5328
3338.9837,16.6708,-11.4606,24.0566
3340.5779,15.6633,-10.7154,22.5546
3342.1670,16.6614,-11.3643,23.9133
3343.7519,15.5513,-10.5959,22.2536
3345.3322,16.7035,-11.3724,23.8213
3346.9248,16.6492,-11.3676,23.9556
3348.5125,15.1410,-10.3328,21.7039
3350.0926,15.8358,-10.7295,22.6065
3351.7333,16.7797,-11.8362,24.8562
3353.3200,15.6755,-10.6899,22.4569
3354.9074,16.6030,-11.3288,23.7967
3356.5064,15.6575,-10.7632,22.6059
3358.0942,16.5596,-11.2984,23.7411
3359.6751,15.9682,-10.8356,22.8012
3361.2682,16.5639,-11.2955,23.8468
3362.8578,16.6780,-11.3885,23.9410
3364.4505,15.8509,-10.8593,22.7903
3366.0340,16.5693,-11.2767,23.6917
3367.6429,15.3290,-10.5965,22.2704
3369.2991,16.7393,-11.9454,25.0184
3370.9335,15.7892,-11.1032,23.2945
3372.5401,15.3935,-10.6391,22.3252
3374.1276,16.4021,-11.1835,23.5154
3375.7138,16.3549,-11.1307,23.4320
3377.2912,15.4478,-10.4849,21.9962
3378.8741,15.4776,-10.4981,22.1366
3380.4610,16.1792,-11.0266,23.1877
3382.0383,16.4435,-11.1220,23.4295
3383.6132,15.6643,-10.6014,22.2756
3385.1953,15.4089,-10.4694,22.0160
3386.8265,15.8014,-11.0902,23.2675
3388.4272,15.7907,-10.8266,22.8396
3390.0030,15.2986,-10.3519,21.7724
3391.5853,16.0140,-10.9119,22.8687
3393.1737,15.1196,-10.3648,21.6643
3394.7839,16.0103,-11.0864,23.2738
3396.3548,15.2238,-10.2733,21.5972
3397.9506,16.3465,-11.1890,23.5632
3399.5316,15.3131,-10.4119,21.8566
3401.1317,16.3283,-11.2337,23.5890
3402.7246,16.1066,-11.0226,23.1677
3404.3586,15.8279,-11.1339,23.3446
3405.9617,16.0496,-11.0308,23.2439
3407.5580,15.0857,-10.3573,21.7394
3409.1550,16.3363,-11.2679,23.5301
3410.7500,14.7392,-10.1021,21.2293
3412.3573,16.0836,-11.1552,23.3198
3413.9649,15.7863,-10.8586,22.9379
3415.5578,16.0660,-11.0037,23.1049
3417.1581,14.9526,-10.2705,21.6121
3418.7481,16.0141,-10.9247,23.0001
3420.3543,14.6601,-10.0881,21.2758
3421.9572,15.9335,-10.9683,23.0653
3423.5823,15.8181,-11.0675,23.2008
3425.1743,16.0509,-11.0036,23.0633
3426.7672,15.0070,-10.2644,21.5895
3428.3755,15.7689,-10.9169,22.8905
3429.9869,16.0387,-11.1077,23.3360
3431.6065,15.7863,-10.9980,23.0813
3433.2269,15.6668,-10.9198,22.9175
3434.8481,15.7786,-10.9512,23.1175
3436.4443,14.8588,-10.1583,21.4324
3438.0391,16.0263,-10.9734,23.0839
3439.6314,15.1714,-10.4195,21.7933
3441.2637,15.8307,-11.0947,23.3389
3442.8750,16.2024,-11.2378,23.5635
3444.4778,16.2072,-11.1914,23.4421
3446.0764,15.6748,-10.7900,22.6170
3447.6945,16.9624,-11.7830,24.7877
3449.2898,15.5350,-10.6746,22.3673
3450.8920,15.6674,-10.8295,22.6457
3452.4934,16.2291,-11.1815,23.4600
3454.0899,16.2768,-11.2540,23.4234
3455.6774,15.2558,-10.3751,21.8842
3457.2703,16.4972,-11.2919,23.7273
3458.9121,15.8932,-11.2330,23.5521
3460.5097,16.3950,-11.2327,23.6632
3462.1217,15.3201,-10.6025,22.3032
3463.7186,16.5209,-11.3387,23.8222
3465.3028,16.8331,-11.4401,24.0873
3466.9046,15.6473,-10.7778,22.6291
3468.4952,16.3677,-11.1784,23.5122
3470.0843,15.6235,-10.6806,22.4132
3471.6714,16.4440,-11.2301,23.5582
3473.2647,15.9996,-10.9469,23.0218
3474.8645,15.3731,-10.5877,22.1981
3476.5099,15.6232,-11.0308,23.2201
3478.1199,16.2301,-11.2812,23.5689
3479.7044,16.4018,-11.1859,23.4584
3481.3074,15.0090,-10.2972,21.7441
3482.8925,16.9100,-11.5476,24.1896
3484.4803,15.6998,-10.7439,22.4935
3486.0757,16.4281,-11.2525,23.6719
3487.6775,16.5735,-11.4011,23.9744
3489.2759,15.4376,-10.5934,22.2862
3490.8644,16.5662,-11.2938,23.7678
3492.4628,16.4777,-11.3348,23.7752
3494.0956,16.0997,-11.3045,23.7320
3495.6747,15.5263,-10.5510,22.1321
3497.2515,16.5359,-11.1801,23.5550
3498.8389,15.3384,-10.4592,21.9865
3500.4218,16.7894,-11.3884,24.0123
3502.0116,15.9371,-10.8863,22.8801
3503.5950,16.3522,-11.1252,23.3790
3505.1851,15.7900,-10.7756,22.6774
3506.7689,16.8837,-11.5239,24.1305
3508.3578,15.6493,-10.6876,22.4506
3509.9376,16.9366,-11.5113,24.1538
3511.5751,16.1871,-11.3583,23.9497
3513.1741,15.5043,-10.6122,22.4060
3514.7571,16.7906,-11.3953,24.0121
3516.3472,15.5815,-10.6808,22.3557
3517.9255,16.6563,-11.3029,23.7347
3519.5007,15.7647,-10.6440,22.4359
3521.0785,16.4779,-11.2045,23.4607
3522.6655,15.6838,-10.7091,22.4675
3524.2515,16.1519,-10.9708,23.1495
3525.8568,16.3794,-11.3070,23.7374
3527.4668,15.0969,-10.4074,21.9658
3529.1053,15.9535,-11.2433,23.5980
3530.6997,16.0860,-10.9937,23.1716
3532.2942,16.2167,-11.0920,23.3588
3533.8941,15.1354,-10.4088,21.8642
3535.4879,16.1628,-11.0682,23.2613
3537.0938,15.9389,-10.9866,23.1175
3538.7021,14.8128,-10.2614,21.5010
3540.2885,16.0630,-10.9194,23.0227
3541.8841,14.8269,-10.1829,21.3549
3543.4773,15.7992,-10.8383,22.7176
3545.0866,15.8559,-10.9261,23.0607
3546.6795,15.3311,-10.5150,22.0404
3548.3254,16.5126,-11.7237,24.5199
3549.9250,15.0771,-10.3537,21.7822
3551.5149,16.2793,-11.1432,23.3605
3553.0970,15.2926,-10.4046,21.8434
3554.6887,16.7749,-11.4992,24.0965
3556.2743,15.8042,-10.7405,22.6409
3557.8539,15.4941,-10.5533,22.0816
3559.4364,15.1230,-10.2467,21.6291
3561.0709,15.4011,-10.8479,22.7155
3562.6697,16.4944,-11.3381,23.8083
3564.2516,14.7296,-10.0052,21.0445
3565.8916,15.4732,-10.9131,22.9087
3567.4936,16.3167,-11.2612,23.5900
3569.0919,16.0909,-11.0744,23.2105
3570.6796,14.7885,-10.0827,21.2056
3572.2679,16.5021,-11.2297,23.6819
3573.8553,14.8295,-10.1114,21.2580
3575.4526,15.9746,-10.9430,23.0514
3577.0424,16.4781,-11.2409,23.6617
3578.6402,14.9281,-10.2176,21.5535
3580.2234,15.5352,-10.5506,22.2171
3581.8110,15.4201,-10.4992,22.1153
3583.4334,15.5383,-10.8224,22.7686
3585.0236,16.1989,-11.1116,23.2388
3586.6306,15.7927,-10.8948,22.9219
3588.2189,15.0506,-10.2723,21.5849
3589.8094,16.1963,-11.0804,23.2549
3591.3922,15.4181,-10.5056,22.0277
3592.9940,16.2440,-11.2033,23.4834
3594.5907,16.2750,-11.1399,23.4784
3596.1734,15.3542,-10.5020,21.9148
3597.7565,15.3978,-10.4417,22.0264
3599.3620,16.3593,-11.3082,23.7053
3600.9789,16.0638,-11.1431,23.4627
3602.5722,16.2902,-11.1491,23.4381
3604.1557,15.4607,-10.5152,22.1087
3605.7450,16.1464,-11.0406,23.1647
3607.3479,16.3939,-11.3339,23.7080
3608.9471,15.4230,-10.5748,22.2827
3610.5345,16.6278,-11.3449,23.8330
3612.1241,15.5982,-10.6236,22.4035
3613.7108,16.5566,-11.3450,23.6931
3615.2985,15.6311,-10.6047,22.4384
3616.8873,16.7511,-11.4678,24.0166
3618.5114,15.9712,-11.1323,23.4282
3620.1377,16.3083,-11.4290,23.9339
3621.7711,16.1611,-11.4037,23.8073
3623.3869,15.8182,-11.0042,23.0677
3624.9860,15.3921,-10.5555,22.2362
3626.5756,16.3892,-11.1954,23.5241
3628.1707,15.5127,-10.6396,22.3392
3629.7630,16.4697,-11.2752,23.6773
3631.3711,16.1871,-11.2240,23.4868
3632.9827,16.4366,-11.4065,23.9069
3634.5808,15.4032,-10.5815,22.2263
3636.2172,16.3083,-11.4686,24.0968
3637.8023,16.7449,-11.4026,23.9672
3639.3929,15.5077,-10.6185,22.2651
3640.9789,16.7247,-11.3774,23.9612
3642.5634,15.6351,-10.6455,22.3707
3644.1712,16.4525,-11.3831,23.8763
3645.7610,16.4359,-11.2358,23.5919
3647.3557,15.3191,-10.5012,22.0566
3648.9569,16.1352,-11.0653,23.3452
3650.5507,15.4635,-10.6111,22.2457
3652.1558,16.3556,-11.2923,23.6991
3653.7954,16.0552,-11.3088,23.7712
3655.3851,16.7037,-11.3958,23.9851
3656.9838,15.6140,-10.7359,22.5350
3658.5826,16.5987,-11.4019,23.9640
3660.1728,16.6664,-11.3452,23.9509
3661.7617,15.8877,-10.8587,22.7889
3663.3556,16.7127,-11.4415,24.0571
3664.9610,16.5187,-11.4145,23.9365
3666.5560,15.2914,-10.4879,22.0203
3668.1530,16.5122,-11.3138,23.8185
3669.7491,16.5296,-11.3598,23.8127
3671.3635,15.1419,-10.5353,22.0590
3673.0124,16.7721,-11.9201,24.9532
3674.6026,15.4507,-10.5391,22.1959
3676.2129,16.1522,-11.1788,23.4837
3677.8005,15.4303,-10.4988,22.1344
3679.4072,16.1382,-11.1198,23.4233
3681.0421,15.8133,-11.0867,23.3554
3682.6902,15.8892,-11.2866,23.6304
3684.2956,16.0661,-11.0888,23.2869
3685.8861,14.6654,-10.0389,21.0540
3687.4890,16.2919,-11.2268,23.5788
3689.0986,15.5744,-10.7571,22.6425
3690.7224,15.4564,-10.7682,22.6703
3692.3138,14.6870,-9.9815,21.1348
3693.8985,16.1828,-11.0009,23.1657
3695.4942,14.6924,-10.0600,21.1769
3697.0872,16.5614,-11.3599,23.8102
3698.6650,15.0013,-10.2043,21.3571
3700.2550,16.2665,-11.0435,23.3874
3701.8474,16.3503,-11.1894,23.5094
3703.4366,15.1445,-10.3153,21.7454
3705.0342,16.1518,-11.0803,23.3028
3706.6274,15.0771,-10.2856,21.7081
3708.2613,16.5384,-11.5816,24.4138
3709.8514,15.1160,-10.3355,21.7005
3711.4537,15.8296,-10.8953,22.9041
3713.0462,15.2627,-10.4407,21.9497
3714.6306,16.1207,-10.9640,23.0691
3716.2270,16.1668,-11.1007,23.2980
3717.8241,14.9130,-10.2694,21.4912
3719.4180,16.0044,-10.9622,23.0332
3721.0191,14.9433,-10.2780,21.6055
3722.6188,16.1605,-11.1035,23.3463
3724.2278,15.8785,-10.9735,23.0708
3725.8649,15.3990,-10.8750,22.7444
3727.4511,15.1444,-10.2996,21.7020
3729.0441,15.9184,-10.8953,22.8985
3730.6440,16.0162,-11.0125,23.1374
3732.2457,14.9467,-10.2600,21.6299
3733.8656,15.6806,-10.8995,22.9426
3735.4815,15.7568,-10.9420,22.9918
3737.0643,16.2962,-11.0823,23.2910
3738.6543,15.1349,-10.3598,21.7201
3740.2364,16.3786,-11.1450,23.3940
3741.8224,15.2148,-10.3693,21.7891
3743.4618,15.8804,-11.2061,23.4985
3745.0430,16.3950,-11.1804,23.3890
3746.6235,15.3523,-10.3902,21.9267
3748.2165,16.3327,-11.2029,23.4838
3749.7987,15.5029,-10.5314,22.1522
3751.3885,15.9465,-10.8673,22.9048
3752.9810,16.3737,-11.2164,23.5388
3754.5491,15.4756,-10.4102,21.9204
3756.1383,15.4961,-10.5711,22.2423
3757.7177,16.5748,-11.2565,23.6354
3759.2914,15.5424,-10.5197,22.0804
3760.9196,16.0260,-11.1916,23.5714
3762.4958,15.8051,-10.7281,22.4839
3764.0752,16.6538,-11.2935,23.7555
3765.6694,16.8986,-11.5946,24.3171
3767.2709,15.3831,-10.5402,22.2670
3768.8897,16.1597,-11.2398,23.6225
3770.4823,16.5080,-11.2672,23.7530
3772.0690,15.5442,-10.5891,22.2763
3773.6613,16.3400,-11.2061,23.4798
3775.2467,15.6242,-10.6668,22.3561
3776.8371,16.4037,-11.2526,23.5374
3778.4791,15.9577,-11.2765,23.6517
3780.0830,16.4932,-11.3953,23.8737
3781.6659,15.7504,-10.7231,22.5067
3783.2762,16.5504,-11.4655,24.0598
3784.8677,16.6229,-11.3475,23.8982
3786.4593,15.6386,-10.6714,22.4861
3788.0536,16.7253,-11.4588,24.0771
3789.6489,16.6203,-11.3546,23.9613
3791.2382,15.3424,-10.4939,22.0090
3792.8366,16.3065,-11.1763,23.5467
3794.4174,15.5132,-10.5715,22.1273
3796.0009,16.2410,-11.0400,23.2282
3797.6229,16.3419,-11.4019,23.9286
3799.2172,15.1671,-10.3708,21.8442
3800.8208,16.3060,-11.2461,23.6070
3802.4196,16.5724,-11.3781,23.9282
3804.0069,15.3392,-10.4530,21.9907
3805.5948,16.9411,-11.5454,24.2967
3807.1794,15.9639,-10.8472,22.8527
3808.7761,16.0754,-11.0307,23.1765
3810.3664,16.6197,-11.3691,23.8594
3811.9611,16.0814,-11.0114,23.1609
3813.5816,16.0803,-11.1917,23.5323
3815.2505,15.9256,-11.4159,24.0024
3816.8401,16.3648,-11.1932,23.4816
3818.4364,15.2978,-10.4811,22.0563
3820.0315,16.3916,-11.2203,23.6162
3821.6370,16.3702,-11.2703,23.7437
3823.2296,15.5042,-10.5931,22.3037
3824.8178,16.4888,-11.2541,23.6470
3826.4236,15.0184,-10.3407,21.7858
3828.0087,16.4613,-11.2095,23.5633
3829.6074,16.2587,-11.1524,23.4787
3831.2067,15.0594,-10.3265,21.7586
3832.8434,15.5034,-10.8920,22.9170
3834.4452,16.1218,-11.0931,23.3196
3836.0595,15.5514,-10.7550,22.6853
3837.6558,15.0897,-10.3359,21.7566
3839.2695,15.7358,-10.8934,22.9374
3840.8606,15.8311,-10.7680,22.7716
3842.4588,16.1405,-11.0561,23.3069
3844.0519,14.8430,-10.1316,21.3648
3845.6431,16.2284,-11.0768,23.3265
3847.2299,15.2709,-10.4432,21.8666
3848.8256,16.2051,-11.0813,23.3627
3850.4589,15.7504,-11.0330,23.2396
3852.0593,16.1046,-11.0433,23.2892
3853.6472,15.0484,-10.2522,21.5836
3855.2363,16.1523,-11.0186,23.1816
3856.8146,15.0279,-10.1642,21.4304
3858.3928,16.4166,-11.1625,23.3805
3860.0089,14.8245,-10.3130,21.6260
3861.5880,16.0233,-10.8663,22.8501
3863.1733,15.2958,-10.4548,21.8778
3864.7550,15.9510,-10.8596,22.7738
3866.3556,15.9636,-10.9593,23.0821
3867.9997,15.6867,-11.0947,23.2812
3869.5849,15.4013,-10.5381,22.0226
3871.1697,16.1317,-10.9360,23.1082
3872.7518,15.1962,-10.3043,21.7224
3874.3317,14.8499,-10.0333,21.2070
3875.9201,16.3773,-11.1857,23.4865
3877.5067,16.1133,-10.9671,23.0937
3879.0927,14.4637,-9.8489,20.7174
3880.6756,16.4351,-11.2162,23.4738
3882.2649,14.9235,-10.1895,21.4177
3883.8582,16.2965,-11.1777,23.4362
3885.4914,15.6901,-10.9951,23.1466
3887.0943,15.0794,-10.3731,21.8309
3888.6806,16.0422,-10.9432,22.9743
3890.2758,16.6191,-11.3948,23.9369
3891.8773,15.1862,-10.5014,21.9366
3893.4661,16.4411,-11.2416,23.5798
3895.0661,16.2939,-11.1624,23.5592
3896.6531,15.2805,-10.4101,21.9027
3898.2506,16.1691,-11.1004,23.3229
3899.8486,15.2563,-10.5265,21.9888
3901.4494,15.8677,-10.9099,22.9403
3903.0949,15.7660,-11.0882,23.4540
3904.6970,16.1474,-11.0703,23.3800
3906.2821,15.1622,-10.3388,21.6961
3907.8808,16.6119,-11.4208,23.9772
3909.4761,16.3037,-11.1599,23.4926
3911.0737,15.5628,-10.6985,22.4450
3912.6643,16.6211,-11.3475,23.8777
3914.2617,16.3323,-11.2471,23.5397
3915.8500,15.7280,-10.7042,22.5725
3917.4381,16.4430,-11.2149,23.5817
3919.0303,15.4321,-10.5480,22.1908
3920.6366,16.1658,-11.1241,23.4650
3922.2682,16.2909,-11.3749,24.0230
3923.8662,15.0429,-10.3188,21.7117
3925.4511,16.4834,-11.1500,23.6258
3927.0438,16.7370,-11.4523,24.0713
3928.6389,15.4323,-10.6111,22.2112
3930.2376,16.6585,-11.4808,24.0292
3931.8264,16.7011,-11.4291,23.9471
3933.4080,15.7417,-10.6879,22.4875
3935.0068,16.7161,-11.4288,24.1576
3936.6033,15.5619,-10.6731,22.4359
3938.1940,16.4464,-11.2396,23.6240
3939.8673,15.7964,-11.4061,23.8441
3941.5019,16.0159,-11.2311,23.6485
3943.1564,16.1485,-11.5166,24.1077
3944.8041,17.0014,-12.0441,25.2922
3946.4151,14.9807,-10.3721,21.7908
3948.0512,16.0974,-11.3350,23.7737
3949.6464,16.4361,-11.2463,23.6835
3951.2261,15.5225,-10.4986,22.1613
3952.8817,17.0214,-12.0926,25.4536
3954.5031,16.0772,-11.1898,23.5430
3956.1089,15.4350,-10.6474,22.3819
3957.7430,16.1260,-11.3377,23.7885
3959.3442,16.2646,-11.2187,23.5016
3960.9733,16.3821,-11.4850,24.0906
3962.6040,16.0344,-11.2373,23.6095
3964.2195,16.1013,-11.2266,23.4649
3965.8837,15.6385,-11.1698,23.5064
3967.6133,15.9630,-11.8550,24.9347
3969.2877,16.5861,-11.9447,25.0720
3970.9018,15.2590,-10.5987,22.2334
3972.5699,16.4685,-11.7714,24.8196
3974.1998,15.7493,-10.9919,23.1981
3975.8478,15.9421,-11.2816,23.7275
3977.4354,15.1927,-10.3721,21.7755
3979.0229,16.3864,-11.1206,23.5166
3980.6093,15.9319,-10.8607,22.8218
3982.1976,15.1235,-10.3259,21.6876
3983.8392,15.7872,-11.1433,23.3993
3985.4651,15.5242,-10.8021,22.8115
3987.0461,15.1376,-10.3182,21.5948
3988.6285,16.2648,-11.0430,23.2467
3990.2084,14.8661,-10.0388,21.2342
3991.7985,16.1082,-10.9729,23.1441
3993.4200,15.7684,-10.9901,23.0858
3994.9937,15.1991,-10.2573,21.6084
3996.5681,16.4540,-11.1180,23.3982
3998.1581,15.2086,-10.3663,21.8458
3999.7387,16.5053,-11.2651,23.5313
4001.3097,15.9328,-10.7598,22.5994
4002.8938,15.0690,-10.2563,21.5553
4004.4790,16.1330,-10.9693,23.1019
4006.0844,15.8117,-10.9086,22.9220
4007.6702,15.0846,-10.2663,21.6047
4009.2685,15.9583,-11.0032,23.0118
4010.9070,15.5858,-10.9974,23.0470
4012.4899,14.8438,-10.1022,21.2142
4014.0891,16.0746,-11.0468,23.2128
4015.6876,16.0117,-11.0086,23.1059
4017.2812,14.9908,-10.2429,21.5820
4018.8859,15.9070,-10.9650,23.0507
4020.4721,15.8633,-10.8114,22.7205
4022.0710,14.9983,-10.3025,21.6552
4023.6615,16.0893,-10.9997,23.1058
4025.2473,14.8216,-10.1171,21.2155
4026.8446,15.9867,-10.9609,23.0632
4028.4840,15.3859,-10.8432,22.7741
4030.0819,15.7490,-10.8223,22.7191
4031.7014,15.9265,-11.1155,23.2755
4033.3590,15.3388,-10.9102,22.9657
4035.0091,15.6562,-11.1186,23.3190
4036.6079,16.1151,-11.0461,23.2765
4038.2065,15.1535,-10.4208,21.8692
4039.8098,16.1719,-11.1507,23.4085
4041.4100,16.1936,-11.1588,23.3857
4043.0109,16.1336,-11.0957,23.3237
4044.5995,15.3012,-10.4724,21.9367
4046.1947,16.4297,-11.2752,23.6586
4047.8436,15.4179,-10.9550,22.9423
4049.4397,15.3582,-10.5081,22.1464
4051.0489,15.9691,-11.0750,23.1886
4052.6723,16.2200,-11.3323,23.7676
4054.2790,16.4767,-11.3441,23.9193
4055.8658,14.9904,-10.2059,21.4866
4057.4649,16.4540,-11.2762,23.7728
4059.0410,15.5047,-10.5210,22.0558
4060.6319,16.6103,-11.3605,23.8591
4062.2146,16.6681,-11.3171,23.8304
4063.7921,15.4986,-10.5300,22.0643
4065.4252,15.9759,-11.1919,23.5675
4067.0227,16.3149,-11.2101,23.5302
4068.6380,15.6126,-10.8483,22.7654
4070.2513,15.6230,-10.7819,22.7828
4071.8493,16.2920,-11.2193,23.4938
4073.4382,15.6965,-10.6858,22.5335
4075.0381,16.3450,-11.2862,23.5909
4076.6315,16.6847,-11.4322,24.0005
4078.2388,15.3353,-10.6274,22.2397
4079.8248,16.7986,-11.4531,24.0552
4081.4137,15.8564,-10.8517,22.7376
4083.0808,16.9686,-12.1124,25.5646
4084.6757,15.6691,-10.7357,22.5661
4086.2805,16.6749,-11.4719,24.1763
4087.8677,16.5912,-11.2977,23.7872
4089.4697,15.4021,-10.5970,22.2831
4091.0651,16.1593,-11.0761,23.2800
4092.6659,16.3657,-11.2449,23.6629
4094.2497,15.6892,-10.6407,22.4538
4095.8388,16.2672,-11.0782,23.3562
4097.4509,15.3250,-10.5868,22.3218
4099.0351,16.5772,-11.3497,23.6831
4100.6628,16.0355,-11.1760,23.5866
4102.2633,16.4694,-11.3029,23.8147
4103.8522,15.6375,-10.6485,22.4489
4105.4418,16.5168,-11.2910,23.7030
4107.0375,15.6012,-10.7163,22.4690
4108.6228,16.4936,-11.2425,23.6073
4110.2014,15.4436,-10.4798,22.0127
4111.7976,16.5306,-11.2852,23.8500
4113.4326,15.7760,-11.1087,23.2798
4115.0899,15.6677,-11.1597,23.4447
4116.7737,15.6642,-11.3410,23.8133
4118.4521,16.1631,-11.6630,24.4940
4120.0276,15.6771,-10.5895,22.3135
4121.6034,16.4747,-11.1714,23.4349
4123.1757,15.2013,-10.2643,21.5838
4124.7515,16.5668,-11.1908,23.5851
4126.3444,14.9548,-10.2634,21.4982
4127.9775,15.8189,-11.0991,23.3284
4129.6491,16.1973,-11.6213,24.4545
4131.7280,15.3068,-13.7260,28.7081
4133.3569,15.6157,-10.9619,22.9527
4134.9684,15.7112,-10.8693,22.8677
4136.6091,15.4806,-10.9039,22.9396
4138.2207,15.9776,-11.0226,23.2695
4139.8511,15.5602,-10.8849,22.9154
4141.4587,15.9285,-10.9986,23.1249
4143.0694,14.9278,-10.3500,21.7023
4144.6796,15.9106,-10.9826,23.1467
4146.2680,16.4560,-11.2246,23.6051
4147.8596,15.1997,-10.4181,21.8346
4149.4711,16.0251,-11.1345,23.3001
4151.0547,16.1960,-11.0199,23.1612
4152.6456,15.0753,-10.2907,21.6632
4154.2705,15.6336,-10.9305,22.9309
4155.8516,15.1039,-10.2313,21.5775
4157.4398,16.0464,-10.9902,22.9929
4159.0297,16.0735,-10.9676,23.0828
4160.6157,15.0364,-10.2394,21.5369
4162.2199,15.8083,-10.9075,22.8952
4163.8068,15.1734,-10.3516,21.7398
4165.3915,16.1510,-11.0050,23.1081
4166.9693,14.9195,-10.0713,21.2765
4168.5494,16.1948,-10.9967,23.1058
4170.1527,15.7312,-10.8179,22.7839
4171.7576,14.7460,-10.1719,21.3683
4173.3908,15.5704,-10.9578,22.9479
4174.9753,15.7234,-10.6794,22.5088
4176.5770,15.6092,-10.7530,22.5707
4178.1673,14.8614,-10.1723,21.3324
4179.7483,15.8831,-10.8012,22.6702
4181.3457,15.0495,-10.2953,21.7238
4182.9318,15.9832,-10.8814,22.8961
4184.5222,15.2888,-10.4591,21.9517
4186.1445,15.7668,-11.0078,23.0885
4187.7634,16.1312,-11.2218,23.5797
4189.4026,15.4153,-10.8662,22.8143
4191.0409,16.0074,-11.2867,23.6721
4192.6568,15.9087,-11.0677,23.2017
4194.2433,15.7055,-10.7230,22.4918
4195.8252,16.4707,-11.2056,23.5215
4197.4275,15.9363,-10.9499,23.0681
4199.0273,15.4360,-10.6155,22.2969
4200.6269,15.9953,-10.9874,23.1069
4202.2185,15.4599,-10.5608,22.2240
4203.8129,16.2412,-11.1469,23.3733
4205.3993,16.6541,-11.3414,23.8620
4206.9814,15.4618,-10.5664,22.0612
4208.6053,16.2941,-11.3980,23.8794
4210.1933,16.7107,-11.4083,23.9588
4211.7747,15.5690,-10.5480,22.2466
4213.3586,15.7036,-10.7008,22.4548
4214.9441,16.5030,-11.2126,23.6398
4216.5104,16.5150,-11.1084,23.3619
4218.0879,15.4169,-10.4568,21.9573
4219.6514,15.4447,-10.3506,21.8168
4221.2181,15.4829,-10.3906,21.9182
4222.7829,16.8642,-11.3594,23.8201
4224.3522,15.5455,-10.4983,22.0205
4225.9565,16.4695,-11.3312,23.8697
4227.5465,15.5780,-10.6758,22.3500
4229.1061,16.7840,-11.2091,23.6544
4230.6976,15.6212,-10.6848,22.4478
4232.2849,17.0623,-11.6221,24.4637
4233.8918,14.9141,-10.3091,21.6339
4235.4608,16.9371,-11.4170,23.9974
4237.0522,15.4174,-10.5290,22.1612
4238.6573,16.4255,-11.2879,23.8248
4240.2556,16.2843,-11.1895,23.4997
4241.8258,15.5103,-10.4103,22.0171
4243.4257,16.4085,-11.3039,23.6949
4244.9966,15.6133,-10.5430,22.1450
4246.5852,16.5234,-11.2757,23.7037
4248.1760,16.5554,-11.3393,23.7702
4249.7909,15.5206,-10.7578,22.6379
4251.3674,16.6169,-11.2381,23.6635
4252.9453,15.8607,-10.7390,22.6053
4254.5212,15.5749,-10.5146,22.1775
4256.1110,16.6781,-11.4192,23.9309
4257.6907,15.6732,-10.5952,22.3775
4259.2767,16.2272,-11.0800,23.2281
