elapsed_time_s,speed_px_s,flow_x_px,flow_y_px
1716135632248.5698,-20.8083,-11.2297,23.6451
1716135633822.3721,-19.3638,-10.5666,22.0592
1716135635402.3740,-20.2591,-10.8684,22.9903
1716135636978.6306,-19.4119,-10.4486,22.0453
1716135638564.2539,-20.4419,-11.0486,23.2367
1716135640188.5679,-19.0336,-10.2808,21.6327
1716135641774.6731,-20.6697,-11.1535,23.4870
1716135643354.7195,-19.1063,-10.3527,21.7308
1716135644939.3616,-20.6887,-11.1927,23.5223
1716135646526.6348,-19.4202,-10.5370,22.0946
1716135648115.6665,-20.4556,-11.1642,23.3038
1716135649694.4099,-20.9972,-11.4209,23.9023
1716135651295.0806,-19.1546,-10.3717,21.7823
1716135652873.7188,-19.6815,-10.6626,22.3842
1716135654459.4407,-20.7484,-11.1794,23.5685
1716135656031.7842,-18.6915,-10.1394,21.2645
1716135657634.9028,-20.8448,-11.3147,23.7177
1716135659208.0669,-18.9799,-10.2224,21.5577
1716135660785.9866,-20.6020,-11.2033,23.4512
1716135662347.3474,-19.2680,-10.3866,21.8892
1716135663927.9741,-20.9221,-11.3516,23.8032
1716135665497.5037,-19.7917,-10.6142,22.4582
1716135667092.2158,-20.4680,-11.1121,23.2899
1716135668654.9534,-19.8237,-10.6958,22.5251
1716135670239.2781,-19.4268,-10.5032,22.0843
1716135671820.4897,-20.7846,-11.3166,23.6657
1716135673385.8403,-19.3888,-10.5005,22.0496
1716135674997.6550,-20.4002,-11.0377,23.1948
1716135676567.6389,-19.0582,-10.3141,21.6702
1716135678136.1311,-20.3424,-11.0219,23.1365
1716135679709.7307,-18.6441,-10.0416,21.1763
1716135681273.8037,-20.2641,-11.0316,23.0722
1716135682851.0574,-18.7197,-10.1047,21.2728
1716135684427.6042,-18.9135,-10.1872,21.4825
1716135686002.0398,-19.9983,-10.8428,22.7486
1716135687589.6106,-18.7386,-10.0799,21.2777
1716135689175.7437,-20.4238,-11.1266,23.2580
1716135690746.6787,-18.8117,-10.1908,21.3946
1716135692395.6270,-20.0013,-10.7266,22.6961
1716135693966.7417,-20.0322,-10.9052,22.8082
1716135695555.1892,-18.8849,-10.2170,21.4716
1716135697167.4219,-19.9803,-10.8471,22.7348
1716135698745.5024,-19.8427,-10.7689,22.5766
1716135700318.8901,-18.6179,-10.0697,21.1666
1716135701910.3484,-19.9341,-10.7981,22.6708
1716135703505.3098,-18.9910,-10.2458,21.5786
1716135705102.3655,-19.8948,-10.8115,22.6427
1716135706683.1472,-19.1435,-10.2904,21.7340
1716135708266.6101,-19.8810,-10.7857,22.6183
1716135709896.0039,-20.1309,-10.9919,22.9363
1716135711476.7161,-18.9266,-10.2083,21.5041
1716135713067.9141,-20.2838,-10.9471,23.0494
1716135714655.5715,-19.0784,-10.3050,21.6836
1716135716251.1008,-19.9137,-10.8652,22.6849
1716135717806.7910,-18.9122,-10.2472,21.5099
1716135719376.5520,-19.3791,-10.5232,22.0519
1716135720955.0308,-19.1723,-10.3751,21.7996
1716135722529.5088,-18.6483,-10.0241,21.1718
1716135724113.3921,-19.9978,-10.7938,22.7248
1716135725692.5764,-18.6166,-10.1147,21.1869
1716135727269.3032,-19.6240,-10.5365,22.2737
1716135728909.0991,-20.1543,-10.9793,22.9508
1716135730481.8008,-18.5694,-10.0524,21.1157
1716135732060.2371,-20.0819,-10.9304,22.8639
1716135733633.8352,-18.8531,-10.2879,21.4774
1716135735198.8303,-18.8020,-10.2390,21.4092
1716135736754.8325,-19.7538,-10.6473,22.4405
1716135738324.7622,-19.0089,-10.2472,21.5950
1716135739898.5505,-18.6898,-10.0686,21.2294
1716135741463.1306,-19.8690,-10.7802,22.6051
1716135743041.0237,-19.1545,-10.2984,21.7475
1716135744609.4968,-19.6521,-10.7013,22.3768
1716135746234.4399,-18.8191,-10.0896,21.3531
1716135747812.3789,-20.2421,-10.9832,23.0298
1716135749389.6252,-18.9932,-10.1949,21.5564
1716135750973.7314,-20.6614,-11.1553,23.4805
1716135752547.1042,-18.7822,-10.2008,21.3735
1716135754119.6997,-20.4690,-11.1334,23.3009
1716135755691.9683,-19.3178,-10.4060,21.9423
1716135757254.8127,-19.3799,-10.5141,22.0483
1716135758833.2871,-20.4837,-11.0855,23.2910
1716135760409.0740,-19.1577,-10.3500,21.7747
1716135761992.2363,-20.4788,-11.1320,23.3088
1716135763598.1089,-20.1874,-10.8763,22.9309
1716135765174.6245,-19.1163,-10.3527,21.7396
1716135766751.9719,-19.2726,-10.3202,21.8618
1716135768335.6296,-20.5971,-11.1997,23.4451
1716135769917.5393,-19.0677,-10.3167,21.6798
1716135771488.5874,-20.5505,-11.2671,23.4365
1716135773075.4333,-19.0156,-10.2740,21.6136
1716135774650.9751,-20.9607,-11.4005,23.8605
1716135776229.5916,-19.1666,-10.4279,21.8197
1716135777793.9299,-20.7287,-11.3353,23.6256
1716135779353.6641,-19.1953,-10.3122,21.7900
1716135780979.5627,-20.5275,-11.1296,23.3505
1716135782555.7576,-19.5674,-10.5849,22.2469
1716135784138.3540,-19.3997,-10.4935,22.0559
1716135785703.8999,-20.3166,-11.0376,23.1213
1716135787283.3933,-19.2028,-10.3688,21.8234
1716135788855.7791,-20.5164,-11.0719,23.3133
1716135790441.4326,-19.1382,-10.3647,21.7646
1716135792015.7502,-19.6727,-10.5600,22.3277
1716135793589.2754,-19.9371,-10.7715,22.6608
1716135795154.6426,-19.8890,-10.7413,22.6042
1716135796726.8523,-20.7116,-11.1146,23.5054
1716135798335.3474,-19.0621,-10.3022,21.6679
1716135799907.7441,-20.9907,-11.3214,23.8491
1716135801486.2090,-19.0954,-10.3318,21.7113
1716135803040.5383,-19.2713,-10.4635,21.9287
1716135804607.8010,-20.6328,-11.0709,23.4153
1716135806179.3611,-19.2059,-10.3509,21.8176
1716135807764.6245,-20.3410,-11.0603,23.1536
1716135809349.0847,-19.1964,-10.3619,21.8145
1716135810939.0422,-21.0610,-11.4397,23.9673
1716135812523.5571,-19.2025,-10.4147,21.8450
1716135814107.8228,-20.8989,-11.3574,23.7856
1716135815744.7402,-20.4826,-11.1965,23.3431
1716135817339.8132,-20.9955,-11.4494,23.9144
1716135818922.9529,-19.4883,-10.5104,22.1419
1716135820513.7542,-20.6160,-11.2143,23.4687
1716135822097.3740,-19.4252,-10.5529,22.1066
1716135823688.5767,-20.7158,-11.2964,23.5956
1716135825272.6140,-19.1196,-10.3013,21.7181
1716135826862.1030,-20.3212,-11.0243,23.1189
1716135828453.3953,-19.1865,-10.3237,21.7876
1716135830035.0449,-20.0561,-10.8720,22.8133
1716135831620.1355,-20.1952,-11.0528,23.0220
1716135833257.6179,-20.0402,-10.8210,22.7750
1716135834842.6768,-19.4072,-10.4090,22.0224
1716135836418.9272,-18.5051,-10.0611,21.0633
1716135838000.4824,-20.6268,-11.0784,23.4136
1716135839579.6765,-18.4396,-9.9752,20.9648
1716135841165.0022,-19.8977,-10.7740,22.6274
1716135842738.5381,-19.0118,-10.2491,21.5984
1716135844319.5044,-20.1523,-10.8923,22.9076
1716135845902.1919,-18.4664,-9.9104,20.9576
1716135847483.4617,-19.8442,-10.6944,22.5424
1716135849068.6741,-18.6207,-10.0808,21.1743
1716135850642.8069,-19.8166,-10.6050,22.4758
1716135852252.8113,-18.9608,-10.2521,21.5550
1716135853822.7280,-19.9415,-10.9110,22.7313
1716135855405.5676,-18.8174,-10.1893,21.3990
1716135856973.1985,-18.9254,-10.1736,21.4866
1716135858554.8914,-20.1321,-10.8801,22.8840
1716135860128.3318,-18.6335,-10.0945,21.1922
1716135861691.8069,-20.3297,-11.0220,23.1253
1716135863279.6008,-19.0310,-10.2774,21.6288
1716135864850.7388,-19.9411,-10.8334,22.6938
1716135866428.0349,-18.7283,-10.1024,21.2793
1716135868002.4895,-18.7622,-10.1838,21.3478
1716135869625.3052,-19.6698,-10.6110,22.3493
1716135871206.8591,-20.2902,-11.0854,23.1210
1716135872795.5620,-18.5080,-9.9899,21.0320
1716135874378.5996,-19.7805,-10.6519,22.4662
1716135875970.2021,-20.2586,-10.9859,23.0456
1716135877569.7344,-18.7476,-10.1858,21.3360
1716135879148.5825,-19.8937,-10.8253,22.6484
1716135880740.4021,-18.7734,-10.1776,21.3548
1716135882316.2605,-20.2560,-10.9414,23.0221
1716135883893.8916,-18.7344,-10.1054,21.2861
1716135885480.5295,-20.1109,-10.7909,22.8230
1716135887111.5618,-20.0516,-10.9094,22.8272
1716135888704.0083,-18.6243,-9.9401,21.1109
1716135890284.1638,-20.2068,-10.9197,22.9686
1716135891883.7273,-18.3580,-10.0050,20.9074
1716135893490.6624,-20.2320,-10.9735,23.0164
1716135895103.0537,-20.0080,-10.7988,22.7362
1716135896720.2810,-20.0416,-10.8202,22.7760
1716135898298.3745,-18.9493,-10.3159,21.5753
1716135899894.8772,-20.1227,-10.9045,22.8874
1716135901476.2085,-19.1955,-10.3122,21.7901
1716135903050.2156,-20.3786,-11.0694,23.1910
1716135904694.5867,-20.2968,-11.0497,23.1097
1716135906277.9883,-19.0872,-10.2611,21.6705
1716135907866.1130,-20.5466,-11.1542,23.3790
1716135909435.3923,-19.5300,-10.5749,22.2092
1716135911019.9915,-20.4047,-11.1307,23.2431
1716135912599.6968,-18.9737,-10.3360,21.6063
1716135914175.8975,-18.8855,-10.2327,21.4795
1716135915748.6450,-20.7129,-11.2698,23.5804
1716135917334.3000,-18.9147,-10.1973,21.4884
1716135918915.3262,-20.8606,-11.3874,23.7663
1716135920492.2942,-19.1891,-10.3338,21.7947
1716135922111.9011,-20.4012,-11.0291,23.1916
1716135923692.7205,-20.4472,-10.9985,23.2176
1716135925248.5049,-19.3245,-10.5067,21.9960
1716135926848.9380,-20.3049,-10.9438,23.0663
1716135928437.5935,-19.5600,-10.6906,22.2908
1716135930026.0742,-20.6401,-11.2644,23.5138
1716135931607.2615,-18.8983,-10.2701,21.5086
1716135933180.5051,-20.7439,-11.2345,23.5908
1716135934766.1270,-19.0898,-10.3322,21.7066
1716135936361.5554,-21.0128,-11.3930,23.9027
1716135937937.3989,-19.3072,-10.4967,21.9761
1716135939565.9805,-20.3319,-11.0008,23.1172
1716135941150.5740,-20.8083,-11.2793,23.6687
1716135942737.1394,-19.2153,-10.3322,21.8170
1716135944312.1814,-20.8238,-11.2001,23.6447
1716135945915.8611,-19.4765,-10.5824,22.1657
1716135947505.6682,-20.5305,-11.1509,23.3633
1716135949088.2561,-19.0607,-10.3665,21.6973
1716135950673.4658,-20.6318,-11.1803,23.4664
1716135952265.1804,-20.6167,-11.2524,23.4875
1716135953848.5237,-19.1826,-10.3003,21.7731
1716135955436.4753,-20.4815,-11.0853,23.2890
1716135957050.8135,-18.9201,-10.1716,21.4810
1716135958624.3818,-20.6224,-11.1591,23.4480
1716135960199.3091,-19.1668,-10.2926,21.7555
1716135961759.8901,-20.7346,-11.2202,23.5758
1716135963331.2664,-19.7044,-10.6423,22.3947
1716135964906.1975,-19.7342,-10.6502,22.4247
1716135966468.5781,-19.2569,-10.2731,21.8258
1716135968051.3264,-21.1669,-11.4960,24.0872
1716135969625.5417,-19.0790,-10.2541,21.6599
1716135971196.7249,-21.0408,-11.3250,23.8950
1716135972770.0857,-18.8137,-10.0432,21.3266
1716135974349.3401,-20.3154,-10.9800,23.0927
1716135975964.1057,-19.5630,-10.5420,22.2226
1716135977534.6853,-20.0319,-10.8954,22.8032
1716135979105.3958,-18.9346,-10.1734,21.4946
1716135980677.1521,-20.0366,-11.0090,22.8618
1716135982250.0664,-19.1269,-10.2643,21.7070
1716135983829.3623,-18.7177,-10.0664,21.2529
1716135985393.1650,-20.1258,-10.8695,22.8734
1716135986980.6243,-18.9304,-10.2952,21.5488
1716135988560.6567,-20.4751,-11.0781,23.2799
1716135990140.6914,-18.7540,-10.0657,21.2845
1716135991710.6804,-20.1215,-10.8212,22.8467
1716135993328.8682,-19.6538,-10.6003,22.3302
1716135994905.8953,-18.6849,-10.1673,21.2720
1716135996481.2615,-18.7656,-10.0442,21.2846
1716135998052.3477,-19.6319,-10.6292,22.3247
1716135999627.0381,-18.3618,-10.0038,20.9101
1716136001204.0044,-19.9006,-10.7342,22.6110
1716136002778.8909,-18.6433,-10.0901,21.1986
1716136004352.5930,-18.9363,-10.2827,21.5480
1716136005942.0154,-19.8464,-10.6319,22.5148
1716136007536.4653,-19.7460,-10.6255,22.4233
1716136009123.3743,-19.1003,-10.1840,21.6457
1716136010747.0732,-19.6315,-10.5419,22.2829
1716136012331.4387,-20.3725,-10.9944,23.1498
1716136013907.1760,-18.5378,-10.0483,21.0860
1716136015487.7393,-18.9172,-10.2019,21.4927
1716136017078.1311,-19.6572,-10.5927,22.3295
1716136018643.0327,-18.7609,-10.3226,21.4133
1716136020214.8230,-19.8207,-10.8490,22.5956
1716136021794.0894,-18.7515,-10.1654,21.3296
1716136023374.1624,-20.1105,-10.8474,22.8495
1716136024953.3411,-19.0255,-10.3365,21.6521
1716136026517.5635,-19.5976,-10.4819,22.2247
1716136028139.0364,-18.8275,-10.1923,21.4093
1716136029703.2056,-18.7347,-10.1181,21.2923
1716136031288.8904,-20.1907,-11.0214,23.0030
1716136032857.6672,-18.4862,-9.9243,20.9817
1716136034440.9629,-20.1523,-10.9593,22.9395
1716136036053.3911,-20.0101,-10.8444,22.7597
1716136037623.7971,-18.5548,-10.0508,21.1021
1716136039199.0342,-18.8229,-10.2277,21.4221
1716136040768.2439,-19.5236,-10.4958,22.1660
1716136042335.8740,-18.9501,-10.2492,21.5442
1716136043919.9941,-20.2625,-11.0215,23.0661
1716136045535.2954,-18.7249,-10.1229,21.2860
1716136047122.6531,-19.9174,-10.7401,22.6285
1716136048715.6965,-20.5513,-11.2180,23.4137
1716136050296.8958,-18.7849,-10.2846,21.4160
1716136051885.8704,-20.3921,-10.9265,23.1350
1716136053471.3491,-18.8494,-10.3847,21.5208
1716136055051.4380,-20.3007,-10.9081,23.0458
1716136056636.3740,-19.0860,-10.2957,21.6859
1716136058228.2129,-20.3391,-10.9898,23.1182
1716136059816.8081,-18.8086,-10.1923,21.3927
1716136061401.3418,-20.1635,-10.8324,22.8890
1716136063032.5693,-20.1069,-10.9099,22.8760
1716136064626.3984,-20.1354,-11.0096,22.9487
1716136066220.2549,-19.2611,-10.4242,21.9010
1716136067806.0146,-20.1133,-10.7473,22.8046
1716136069397.9185,-19.0686,-10.3949,21.7179
1716136070976.7622,-20.6930,-11.2967,23.5758
1716136072569.4888,-18.9062,-10.2012,21.4828
1716136074150.6094,-20.6439,-11.3547,23.5606
1716136075737.2568,-18.9462,-10.4035,21.6146
1716136077310.6223,-20.6536,-11.0440,23.4210
1716136078886.7991,-19.3057,-10.4003,21.9289
1716136080525.7937,-20.4801,-11.0009,23.2477
1716136082109.3962,-20.4458,-11.1119,23.2703
1716136083686.3318,-19.7129,-10.6990,22.4291
1716136085265.7188,-19.2824,-10.4507,21.9324
1716136086860.0505,-20.3622,-11.0642,23.1740
1716136088428.5352,-18.8359,-10.1580,21.4004
1716136090014.8562,-20.8662,-11.3318,23.7446
1716136091603.3970,-19.0736,-10.2841,21.6695
1716136093180.9651,-20.5526,-11.3102,23.4591
1716136094801.2126,-21.1362,-11.3588,23.9950
1716136096364.5015,-18.8176,-10.1042,21.3588
1716136097936.1875,-20.6700,-11.2033,23.5109
1716136099554.7200,-19.4317,-10.2990,21.9923
1716136101119.8350,-20.2402,-10.8148,22.9483
1716136102720.3938,-18.9677,-10.3828,21.6235
1716136104311.4805,-20.2659,-10.9691,23.0441
1716136105914.0625,-20.6782,-11.3181,23.5730
1716136107501.6741,-18.9432,-10.2445,21.5359
1716136109079.9141,-20.4899,-11.2356,23.3682
1716136110673.9011,-19.3235,-10.4677,21.9766
1716136112265.0605,-20.3904,-11.0918,23.2120
1716136113848.9348,-19.6146,-10.5730,22.2827
1716136115437.2341,-20.5293,-11.1210,23.3480
1716136117063.7559,-20.6865,-11.2618,23.5533
1716136118638.2227,-19.1859,-10.2712,21.7623
1716136120231.9434,-20.8225,-11.2359,23.6605
1716136121802.6230,-18.9050,-10.3500,21.5528
1716136123390.7080,-20.4157,-11.0385,23.2089
1716136124965.0935,-19.0069,-10.2673,21.6028
1716136126535.0215,-20.1665,-10.8981,22.9229
1716136128112.6460,-19.1421,-10.4356,21.8019
1716136129707.1511,-19.9763,-10.7371,22.6790
1716136131287.4399,-18.9701,-10.2820,21.5774
1716136132881.1404,-20.1979,-10.9572,22.9786
1716136134514.2246,-19.8259,-10.6695,22.5145
1716136136094.6504,-18.8515,-10.1130,21.3928
1716136137671.2998,-20.1827,-10.9928,22.9822
1716136139257.8765,-19.1982,-10.2612,21.7684
1716136140824.6619,-18.1463,-9.8306,20.6380
1716136142403.7139,-20.5867,-10.9799,23.3317
1716136143971.3174,-17.8495,-9.7633,20.3451
1716136145558.4280,-20.0413,-10.9198,22.8231
1716136147138.7700,-18.5355,-10.0568,21.0880
1716136148715.6604,-19.8425,-10.8269,22.6041
1716136150272.5933,-18.9009,-10.1281,21.4435
1716136151880.1897,-19.6018,-10.6119,22.2899
1716136153446.7676,-19.2934,-10.4807,21.9563
1716136155036.5652,-19.3150,-10.3273,21.9025
1716136156603.7881,-19.1926,-10.3840,21.8217
1716136158186.6467,-18.9428,-10.1969,21.5130
1716136159760.4397,-20.0341,-10.8936,22.8043
1716136161333.6626,-18.5657,-10.0505,21.1116
1716136162896.7756,-18.6738,-10.0938,21.2273
1716136164469.1770,-20.2389,-10.9355,23.0043
1716136166042.3689,-18.4639,-10.0722,21.0325
1716136167620.8274,-19.8789,-10.8286,22.6369
1716136169204.1121,-18.3157,-9.8455,20.7942
1716136170823.7512,-19.9127,-10.8219,22.6634
1716136172395.4590,-18.5449,-10.1162,21.1247
1716136173984.4602,-20.1357,-10.8574,22.8764
1716136175564.2454,-18.4725,-9.9450,20.9794
1716136177142.4810,-20.1467,-10.8684,22.8913
1716136178723.2874,-18.5768,-9.9815,21.0885
1716136180301.7856,-19.9872,-10.9653,22.7975
1716136181879.8652,-18.7802,-10.2311,21.3862
1716136183466.8909,-19.9483,-10.7587,22.6646
1716136185045.9304,-18.5976,-10.0449,21.1370
1716136186618.6997,-19.7229,-10.7706,22.4722
1716136188255.2961,-19.8218,-10.7965,22.5714
1716136189848.1980,-18.6579,-10.1446,21.2374
1716136191424.1526,-19.9298,-10.7827,22.6597
1716136193017.5005,-18.8237,-10.2626,21.4395
1716136194629.2598,-20.3182,-10.9389,23.0758
1716136196233.6707,-19.9058,-10.8155,22.6543
1716136197800.0457,-19.2154,-10.3939,21.8463
1716136199383.9475,-20.5425,-11.0596,23.3304
1716136200961.2947,-18.7515,-10.1490,21.3218
1716136202524.4775,-20.5850,-11.0793,23.3772
1716136204096.3000,-19.0733,-10.2793,21.6669
1716136205672.9614,-19.0069,-10.2408,21.5902
1716136207281.3594,-20.4843,-11.0832,23.2904
1716136208861.4583,-18.7244,-10.1362,21.2919
1716136210448.5400,-20.0977,-10.8951,22.8609
1716136212013.9541,-18.4630,-10.0981,21.0441
1716136213591.1899,-20.2551,-11.0270,23.0622
1716136215160.4541,-19.0756,-10.3606,21.7076
1716136216734.4050,-20.4697,-11.2178,23.3420
1716136218319.0950,-18.7632,-10.1895,21.3515
1716136219878.5217,-20.6861,-11.2757,23.5596
1716136221448.8750,-19.3699,-10.4262,21.9977
1716136223007.1736,-18.8710,-10.1519,21.4284
1716136224628.5137,-20.6184,-11.2150,23.4711
1716136226189.5715,-19.0402,-10.3816,21.6866
1716136227765.4824,-19.3397,-10.4837,21.9984
1716136229343.6343,-20.3904,-11.1501,23.2400
1716136230919.6968,-19.1913,-10.3040,21.7825
1716136232489.0310,-20.7302,-11.3236,23.6213
1716136234064.8479,-19.4574,-10.5490,22.1331
1716136235637.4622,-20.8507,-11.2682,23.7007
1716136237209.5808,-19.3771,-10.3788,21.9816
1716136238789.0496,-19.1996,-10.3984,21.8346
1716136240363.5605,-20.4891,-11.1125,23.3085
1716136241945.3606,-19.3094,-10.5381,21.9978
1716136243563.7783,-20.7228,-11.2851,23.5964
1716136245132.1335,-19.0550,-10.2878,21.6548
1716136246713.4177,-20.7980,-11.2040,23.6238
1716136248291.1047,-20.4492,-11.1287,23.2813
1716136249868.5339,-18.7962,-10.2388,21.4040
1716136251444.0898,-19.3835,-10.5581,22.0725
1716136253020.8064,-20.5006,-11.1629,23.3427
1716136254591.3159,-19.0659,-10.2430,21.6432
1716136256179.8906,-20.3089,-11.1511,23.1689
1716136257739.4495,-19.3276,-10.5831,22.0354
1716136259325.5483,-19.5494,-10.4946,22.1882
1716136260947.3357,-20.8629,-11.2541,23.7048
1716136262530.9524,-20.2881,-11.1983,23.1734
1716136264102.7883,-20.0057,-10.6548,22.6661
1716136265675.5530,-20.1929,-11.0599,23.0233
1716136267254.3076,-19.7223,-10.5540,22.3686
1716136268843.1184,-19.0184,-10.3232,21.6395
1716136270414.7969,-20.3600,-11.1921,23.2335
1716136271982.2358,-18.8282,-10.1043,21.3682
1716136273556.1963,-20.0195,-10.9640,22.8252
1716136275133.7681,-19.2478,-10.4140,21.8845
1716136276685.4670,-19.9098,-10.8161,22.6580
1716136278274.6240,-19.0657,-10.2800,21.6605
1716136279889.7725,-20.2299,-10.9199,22.9890
1716136281461.5911,-19.1830,-10.3016,21.7741
1716136283047.5933,-18.7206,-10.1588,21.2994
1716136284616.9021,-19.7798,-10.7705,22.5221
1716136286205.5403,-19.2345,-10.4548,21.8922
1716136287791.2944,-20.0220,-10.8671,22.7810
1716136289373.7578,-18.7033,-10.2584,21.3319
1716136290952.9141,-19.8264,-10.6894,22.5244
1716136292543.0107,-18.6192,-10.1001,21.1823
1716136294135.7332,-19.5345,-10.6542,22.2510
1716136295718.4863,-20.0847,-10.8355,22.8211
1716136297343.2617,-19.7828,-10.7038,22.4929
1716136298942.1001,-18.6182,-10.1426,21.2017
1716136300535.6064,-20.3179,-11.0709,23.1383
1716136302126.0681,-18.5104,-9.9440,21.0124
1716136303710.1926,-20.6336,-11.2874,23.5191
1716136305294.8650,-18.5992,-10.1635,21.1949
1716136306882.2175,-20.2005,-10.9017,22.9544
1716136308469.1309,-19.7837,-10.7138,22.4984
1716136310076.9321,-18.6509,-10.2004,21.2581
1716136311657.4917,-19.9091,-10.7466,22.6244
1716136313248.5608,-18.4575,-10.0557,21.0189
1716136314835.1196,-19.7986,-10.7703,22.5385
1716136316442.9563,-19.5653,-10.5344,22.2210
1716136318024.6030,-18.8209,-10.2812,21.4459
1716136319592.0325,-19.5034,-10.6153,22.2051
1716136321162.8257,-18.4908,-10.0640,21.0522
1716136322740.6907,-18.6360,-10.2403,21.2641
1716136324312.1465,-19.5441,-10.6707,22.2674
1716136325878.4163,-18.7352,-10.0889,21.2789
1716136327453.5896,-18.7598,-10.1952,21.3511
1716136329021.4280,-19.4564,-10.6464,22.1787
1716136330604.6904,-18.6280,-10.0080,21.1462
1716136332179.4902,-20.1423,-10.9813,22.9412
1716136333793.5945,-19.6057,-10.5284,22.2537
1716136335375.3696,-19.0494,-10.1765,21.5972
1716136336952.2151,-18.5872,-10.1011,21.1546
1716136338524.3152,-19.7240,-10.6745,22.4273
1716136340114.1917,-18.8552,-10.1560,21.4165
1716136341695.6814,-19.9981,-10.8783,22.7654
1716136343283.8750,-19.0570,-10.4754,21.7464
1716136344863.9065,-20.0008,-10.8330,22.7461
1716136346451.5198,-18.7946,-10.2010,21.3846
1716136348029.8323,-20.3806,-11.0564,23.1865
1716136349618.8550,-18.5901,-10.0141,21.1157
1716136351196.0215,-20.4618,-11.1927,23.3230
1716136352826.4700,-20.4205,-11.3314,23.3537
1716136354434.6289,-20.2720,-10.9356,23.0335
1716136356018.1992,-18.6026,-10.1477,21.1904
1716136357596.3909,-18.8744,-10.2342,21.4705
1716136359179.1619,-20.2883,-10.8129,22.9899
1716136360766.5320,-19.2051,-10.5493,21.9117
1716136362349.5837,-20.3633,-10.9676,23.1291
1716136363925.4565,-19.0445,-10.4781,21.7367
1716136365506.9983,-20.1436,-10.9932,22.9480
1716136367099.2515,-19.2638,-10.3859,21.8852
1716136368677.5256,-20.5117,-11.2909,23.4139
1716136370308.7786,-20.3936,-10.9951,23.1687
1716136371888.7380,-18.9178,-10.1925,21.4889
1716136373474.6296,-20.1388,-10.9502,22.9233
1716136375055.2607,-18.9560,-10.2668,21.5577
1716136376624.5696,-20.5183,-11.2360,23.3933
1716136378197.9954,-18.8061,-10.1140,21.3533
1716136379777.3608,-20.3664,-11.0177,23.1556
1716136381341.9875,-18.6095,-10.2419,21.2416
1716136382912.4739,-18.9044,-10.4411,21.5962
1716136384478.3142,-20.5657,-11.0989,23.3695
1716136386054.6636,-19.1160,-10.5235,21.8212
1716136387631.9490,-19.3106,-10.4603,21.9617
1716136389254.5657,-20.6246,-11.1757,23.4578
1716136390819.8706,-21.0570,-11.5269,24.0055
1716136392396.8188,-18.6993,-10.1543,21.2784
1716136393961.7324,-21.1238,-11.6045,24.1015
1716136395545.6001,-19.1141,-10.2550,21.6913
1716136397113.7463,-19.4719,-10.6162,22.1779
1716136398702.8135,-20.5016,-11.1408,23.3331
1716136400274.2039,-19.1383,-10.2577,21.7139
1716136401850.2717,-20.0162,-10.7358,22.7135
1716136403423.2917,-19.5046,-10.4282,22.1173
1716136405011.7915,-19.1511,-10.6110,21.8942
1716136406630.5945,-20.5834,-11.1200,23.3951
1716136408215.8733,-20.5737,-11.3724,23.5076
1716136409791.6504,-19.4477,-10.4376,22.0716
1716136411368.4031,-21.2583,-11.6411,24.2369
1716136412943.4902,-19.0972,-10.1465,21.6253
1716136414528.0334,-20.8541,-11.5290,23.8288
1716136416109.5210,-19.2697,-10.4856,21.9379
1716136417686.2151,-20.4447,-11.1715,23.2978
1716136419257.3032,-19.1720,-10.5030,21.8604
1716136420831.2053,-19.3915,-10.5173,22.0600
1716136422392.7622,-19.8555,-10.7887,22.5973
1716136423990.2151,-18.8592,-10.3639,21.5193
1716136425623.6321,-20.0858,-10.7353,22.7747
1716136427207.4507,-19.8519,-10.6547,22.5304
1716136428792.1721,-19.1794,-10.3762,21.8063
1716136430366.8164,-20.1655,-10.9581,22.9505
1716136431951.7561,-18.8593,-10.1322,21.4088
1716136433535.4712,-19.9306,-10.7689,22.6539
1716136435112.9944,-18.5813,-10.0596,21.1296
1716136436686.3491,-20.5751,-11.0288,23.3446
1716136438248.4773,-18.9537,-10.2700,21.5572
1716136439821.7856,-18.5626,-9.9300,21.0517
1716136441402.8611,-19.8952,-10.6807,22.5809
1716136443001.4287,-19.6834,-10.6422,22.3762
1716136444582.1667,-18.5085,-9.8797,20.9803
1716136446174.9075,-19.6384,-10.8094,22.4167
1716136447747.0710,-18.9253,-10.3915,21.5905
1716136449322.9280,-20.1292,-10.9285,22.9045
1716136450891.8469,-19.1116,-10.4436,21.7789
1716136452456.6025,-18.7596,-10.4006,21.4498
1716136454021.0532,-18.2466,-10.0870,20.8491
1716136455590.2246,-20.0620,-10.7758,22.7728
1716136457150.4551,-18.6357,-10.1598,21.2252
1716136458717.5007,-18.6664,-10.1391,21.2423
1716136460285.1968,-19.7005,-10.8611,22.4960
1716136461896.5408,-20.0313,-10.8718,22.7914
1716136463458.7351,-18.9483,-10.2102,21.5241
1716136465026.1648,-18.9133,-10.0697,21.4269
1716136466591.8101,-18.3756,-9.7784,20.8154
1716136468161.0325,-19.7231,-10.7237,22.4499
1716136469742.8601,-18.6717,-10.0296,21.1949
1716136471316.5752,-19.6546,-10.6071,22.3342
1716136472897.5886,-18.6876,-10.1495,21.2659
1716136474469.8762,-19.4438,-10.7582,22.2216
1716136476047.4485,-18.7911,-10.1253,21.3454
1716136477627.6729,-18.3322,-10.1605,20.9596
1716136479235.8826,-19.9351,-11.0540,22.7948
1716136480813.5017,-19.8192,-10.4651,22.4125
